ID;Nombre_Aportante;Tipo_Aportante;Candidato;Tipo_Donatorio;ID_Eleccion;Territorio;ID_Partido;Partido;Tipo_Aporte;Fecha_de_Transferencia;Monto;Unnamed: 10;Unnamed: 11;Unnamed: 12
4916;;PERSONA NATURAL;MONICA AGUILERA SANHUEZA;CANDIDATO;CONSEJEROS REGIONALES;SANTIAGO 6;PS;PARTIDO SOCIALISTA DE CHILE;NO PÚBLICO;16-10-17;$394.798;;;
4917;PARTIDO POR LA DEMOCRACIA;PARTIDO;MIRIAM DEL CARMEN BAZAEZ GUERRA;CANDIDATO;DIPUTADOS;DISTRITO Nº 8;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$8.000.000;;;
4918;JOSE GUILLERMO GAJARDO SEPULVEDA;PERSONA NATURAL;BEATRIZ VILLENA ROCO;CANDIDATO;DIPUTADOS;DISTRITO Nº 17;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;11-10-17;$775.000;;;
4919;PARTIDO POR LA DEMOCRACIA;PARTIDO;MANUEL EDUARDO BELLO NUÑEZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 19;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;13-10-17;$10.000.000;;;
4920;MARIA JOSE HOFFMANN OPAZO;PERSONA NATURAL;MARIA JOSE HOFFMANN OPAZO;CANDIDATO;DIPUTADOS;DISTRITO Nº 7;UDI;UNION DEMOCRATA INDEPENDIENTE;PROPIO;10-10-17;$2.000.000;;;
4921;;PERSONA NATURAL;ALEJANDRO GUILLIER ALVAREZ;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;NO PÚBLICO;11-10-17;$10.000;;;
4922;PARTIDO POR LA DEMOCRACIA;PARTIDO;DOMINGO ANTONIO RUBILAR RUIZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 28;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;16-10-17;$6.000.000;;;
4923;PARTIDO POR LA DEMOCRACIA;PARTIDO;RENE JOFRE DELGADO;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$16.096.000;;;
4924;PARTIDO RADICALSOCIALDEMOCRATA;PARTIDO;LUPERCIANO SEGUNDO MUÑOZ GONZALEZ;CANDIDATO;SENADORES;14ª CIRCUNSCRIPCION;PRSD;PARTIDO RADICAL SOCIALDEMOCRATA;PÚBLICO;13-10-17;$3.000.000;;;
4925;JUAN HERNAN GARRIDO FEHLANDT;PERSONA NATURAL;JAIME ANDRES VASQUEZ CASTILLO;CANDIDATO;CONSEJEROS REGIONALES;CONCEPCION 3;UDI;UNION DEMOCRATA INDEPENDIENTE;PÚBLICO;13-10-17;$2.500.000;;;
4926;PARTIDO POR LA DEMOCRACIA;PARTIDO;CRISTIAN CAMPOS JARA;CANDIDATO;DIPUTADOS;DISTRITO Nº 20;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;16-10-17;$14.000.000;;;
4927;PARTIDO POR LA DEMOCRACIA;PARTIDO;ENRIQUE LUIS ACCORSI OPAZO;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;16-10-17;$10.000.000;;;
4928;PARTIDO POR LA DEMOCRACIA;PARTIDO;VALERIA JENOVEVA LEAL ALBORNOZ;CANDIDATO;SENADORES;9ª CIRCUNSCRIPCION;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$3.000.000;;;
4929;ISABEL MARGARITA ROMERO VALDES;PERSONA NATURAL;BEATRIZ VILLENA ROCO;CANDIDATO;DIPUTADOS;DISTRITO Nº 17;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;11-10-17;$1.390.000;;;
4930;PARTIDO RADICALSOCIALDEMOCRATA;PARTIDO;LORENA PATRICIA BUSTAMANTE MEDINA;CANDIDATO;DIPUTADOS;DISTRITO Nº 12;PRSD;PARTIDO RADICAL SOCIALDEMOCRATA;PÚBLICO;11-10-17;$2.000.000;;;
4931;BEATRIZ DE JESUS SANCHEZ MUÑOZ;PERSONA NATURAL;BEATRIZ SANCHEZ MUÑOZ;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;CRÉDITO;10-10-17;$250.000.000;;;
4932;PARTIDO POR LA DEMOCRACIA;PARTIDO;PATRICIA ANITA COCAS GONZALEZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;13-10-17;$10.000.000;;;
4933;PARTIDO POR LA DEMOCRACIA;PARTIDO;JORGE SORIA QUIROGA;CANDIDATO;SENADORES;2ª CIRCUNSCRIPCION;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;19-10-17;$10.000.000;;;
4934;PARTIDO POR LA DEMOCRACIA;PARTIDO;GONZALO NAVARRETE MUÑOZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 9;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$18.000.000;;;
4935;PARTIDO POR LA DEMOCRACIA;PARTIDO;RAMON FARIAS PONCE;CANDIDATO;DIPUTADOS;DISTRITO Nº 10;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$14.000.000;;;
4936;FRANCISCO EDUARDO JAVIER BELTRAN CONTRERAS;PERSONA NATURAL;JAIME ANDRES VASQUEZ CASTILLO;CANDIDATO;CONSEJEROS REGIONALES;CONCEPCION 3;UDI;UNION DEMOCRATA INDEPENDIENTE;PÚBLICO;13-10-17;$500.000;;;
4937;PARTIDO POR LA DEMOCRACIA;PARTIDO;VERONICA PAULINA PINILLA MARTINEZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 10;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$12.430.000;;;
4938;PARTIDO POR LA DEMOCRACIA;PARTIDO;CARLA MAILEN SOTO GALLARDO;CANDIDATO;DIPUTADOS;DISTRITO Nº 24;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;13-10-17;$5.000.000;;;
4939;PARTIDO POR LA DEMOCRACIA;PARTIDO;ALBERTO ANTONIO PIZARRO CHAÑILAO;CANDIDATO;SENADORES;11ª CIRCUNSCRIPCION;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;13-10-17;$12.000.000;;;
4940;NICOLAS ANTONIO PINEDA VELOZ;PERSONA NATURAL;JAVIERA PAZ REYES JARA;CANDIDATO;DIPUTADOS;DISTRITO Nº 13;PCCH;PARTIDO COMUNISTA DE CHILE;PÚBLICO;11-10-17;$1.040.000;;;
4941;PARTIDO POR LA DEMOCRACIA;PARTIDO;ENRIQUE ALEJANDRO JARAMILLO ASTUDILLO;CANDIDATO;DIPUTADOS;DISTRITO Nº 24;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$10.000.000;;;
4942;PARTIDO POR LA DEMOCRACIA;PARTIDO;JAIME QUINTANA LEAL;CANDIDATO;SENADORES;11ª CIRCUNSCRIPCION;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$45.000.000;;;
4943;;PERSONA NATURAL;JAVIERA PAZ REYES JARA;CANDIDATO;DIPUTADOS;DISTRITO Nº 13;PCCH;PARTIDO COMUNISTA DE CHILE;NO PÚBLICO;11-10-17;$380.000;;;
4944;;PERSONA NATURAL;CAROLINA MORA SAA;CANDIDATO;DIPUTADOS;DISTRITO Nº 9;PDC;PARTIDO DEMOCRATA CRISTIANO;NO PÚBLICO;11-10-17;$30.000;;;
4945;PARTIDO POR LA DEMOCRACIA;PARTIDO;MARCO ANTONIO NUÑEZ LOZANO;CANDIDATO;SENADORES;6ª CIRCUNSCRIPCION;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;11-10-17;$40.000.000;;;
4946;PARTIDO RADICALSOCIALDEMOCRATA;PARTIDO;JOSE PEREZ ARRIAGADA;CANDIDATO;DIPUTADOS;DISTRITO Nº 21;PRSD;PARTIDO RADICAL SOCIALDEMOCRATA;PÚBLICO;12-10-17;$4.000.000;;;
4947;PARTIDO POR LA DEMOCRACIA;PARTIDO;GUSTAVO SALVO PEREIRA;CANDIDATO;DIPUTADOS;DISTRITO Nº 25;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;19-10-17;$10.000.000;;;
4948;;PERSONA NATURAL;JAVIERA PAZ REYES JARA;CANDIDATO;DIPUTADOS;DISTRITO Nº 13;PCCH;PARTIDO COMUNISTA DE CHILE;NO PÚBLICO;11-10-17;$380.000;;;
4949;PARTIDO POR LA DEMOCRACIA;PARTIDO;CLAUDIA ANDREA PALMA NUÑEZ;CANDIDATO;SENADORES;11ª CIRCUNSCRIPCION;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$5.000.000;;;
4950;PARTIDO POR LA DEMOCRACIA;PARTIDO;ALEJANDRA SAA CARRASCO;CANDIDATO;DIPUTADOS;DISTRITO Nº 9;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$5.620.000;;;
4951;PARTIDO RADICALSOCIALDEMOCRATA;PARTIDO;MARCELA GEOVANNA CONCHA VILLANUEVA;CANDIDATO;DIPUTADOS;DISTRITO Nº 8;PRSD;PARTIDO RADICAL SOCIALDEMOCRATA;PÚBLICO;11-10-17;$2.000.000;;;
4952;PARTIDO RADICALSOCIALDEMOCRATA;PARTIDO;SOL ROMERO DEL VILLAR;CANDIDATO;DIPUTADOS;DISTRITO Nº 3;PRSD;PARTIDO RADICAL SOCIALDEMOCRATA;PÚBLICO;12-10-17;$1.000.000;;;
4953;PARTIDO POR LA DEMOCRACIA;PARTIDO;ANGELO ALEJANDRO CARRASCO ARIAS;CANDIDATO;DIPUTADOS;DISTRITO Nº 1;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$5.000.000;;;
4954;;PERSONA NATURAL;CRISTIAN TAPIA GOMEZ;CANDIDATO;CONSEJEROS REGIONALES;IQUIQUE;RN;RENOVACION NACIONAL;NO PÚBLICO;12-10-17;$100.000;;;
4955;PARTIDO RADICALSOCIALDEMOCRATA;PARTIDO;JULIA TORRES MATAMALA;CANDIDATO;DIPUTADOS;DISTRITO Nº 19;PRSD;PARTIDO RADICAL SOCIALDEMOCRATA;PÚBLICO;11-10-17;$1.000.000;;;
4956;PARTIDO POR LA DEMOCRACIA;PARTIDO;CAROLINA PERALTA ARAVENA;CANDIDATO;SENADORES;4ª CIRCUNSCRIPCION;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;19-10-17;$5.000.000;;;
4957;KAREN VANESSA PICHUNANTE CANSECO;PERSONA NATURAL;KAREN PICHUNANTE CANSECO;CANDIDATO;DIPUTADOS;DISTRITO Nº 7;A;AMPLITUD;PROPIO;10-10-17;$200.000;;;
4958;REGIONALISTA INDEPENDIENTE;PERSONA NATURAL;LEONARDO ENRIQUE BORQUEZ CASTILLO;CANDIDATO;CONSEJEROS REGIONALES;ARICA;IND;INDEPENDIENTES;PÚBLICO;12-10-17;$400.000;;;
4959;PARTIDO POR LA DEMOCRACIA;PARTIDO;EDUARDO JAVIER VERGARA BOLBARAN;CANDIDATO;DIPUTADOS;DISTRITO Nº 15;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$14.000.000;;;
4960;JUAN CARLOS DUHALDE ROMERO;PERSONA NATURAL;JUAN CARLOS DUHALDE ROMERO;CANDIDATO;CONSEJEROS REGIONALES;OSORNO;PPD;PARTIDO POR LA DEMOCRACIA;PROPIO;10-10-17;$1.000.000;;;
4961;REGIONALISTA INDEPENDIENTE;PERSONA NATURAL;BORIS SIMON STIPICIC MATIC;CANDIDATO;CONSEJEROS REGIONALES;MAGALLANES;IND;INDEPENDIENTES;PÚBLICO;16-10-17;$200.000;;;
4962;ROXANA PATRICIA VIGUERAS CHERRES;PERSONA NATURAL;ROXANA VIGUERAS CHERRES;CANDIDATO;DIPUTADOS;DISTRITO Nº 2;PL;PARTIDO LIBERAL DE CHILE;PROPIO;11-10-17;$1.500.000;;;
4963;;PERSONA NATURAL;KARINA ANDREA ARIZMENDY CARILAO;CANDIDATO;CONSEJEROS REGIONALES;MAGALLANES;PRSD;PARTIDO RADICAL SOCIALDEMOCRATA;NO PÚBLICO;12-10-17;$100.000;;;
4964;JOSE MANUEL ROJO EDWARDS SILVA;PERSONA NATURAL;ROJO EDWARDS SILVA;CANDIDATO;SENADORES;11ª CIRCUNSCRIPCION;IND;INDEPENDIENTES;PROPIO;10-10-17;$4.000.000;;;
4965;PARTIDO POR LA DEMOCRACIA;PARTIDO;RICARDO CELIS ARAYA;CANDIDATO;DIPUTADOS;DISTRITO Nº 23;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;18-10-17;$10.000.000;;;
4966;REGIONALISTA INDEPENDIENTE;PERSONA NATURAL;LORETO LETICIA FLORES CONTRERAS;CANDIDATO;CONSEJEROS REGIONALES;ARICA;IND;INDEPENDIENTES;PÚBLICO;16-10-17;$200.000;;;
4967;ROBERTO MARCELO ARRATIA ARENAS;PERSONA NATURAL;ROBERTO ARRATIA ARENAS;CANDIDATO;CONSEJEROS REGIONALES;ARICA;PDC;PARTIDO DEMOCRATA CRISTIANO;PROPIO;10-10-17;$688.000;;;
4968;;PERSONA NATURAL;JOSE LUIS TORRES ESPINOZA;CANDIDATO;CONSEJEROS REGIONALES;ARICA;PDC;PARTIDO DEMOCRATA CRISTIANO;NO PÚBLICO;11-10-17;$300.000;;;
4969;PARTIDO POR LA DEMOCRACIA;PARTIDO;JOSE FRANCISCO MONTALVA FEUERHAKE;CANDIDATO;DIPUTADOS;DISTRITO Nº 23;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$8.000.000;;;
4970;JORGE ANTONIO BALICH ROJEL;PERSONA NATURAL;JORGE BALICH ROJEL;CANDIDATO;CONSEJEROS REGIONALES;MAGALLANES;RN;RENOVACION NACIONAL;PROPIO;11-10-17;$300.000;;;
4971;;PERSONA NATURAL;JAIME BELLOLIO AVARIA;CANDIDATO;DIPUTADOS;DISTRITO Nº 14;UDI;UNION DEMOCRATA INDEPENDIENTE;NO PÚBLICO;12-10-17;$26.398;;;
4972;;PERSONA NATURAL;JORGE BALICH ROJEL;CANDIDATO;CONSEJEROS REGIONALES;MAGALLANES;RN;RENOVACION NACIONAL;NO PÚBLICO;08-11-17;$50.000;;;
4973;REGIONALISTA INDEPENDIENTE;PERSONA NATURAL;ESTEBAN ANTONIO MALDONADO AYALA;CANDIDATO;CONSEJEROS REGIONALES;ARICA;IND;INDEPENDIENTES;PÚBLICO;11-10-17;$200.000;;;
4974;JOSE LUIS MUÑOZ URIBE;PERSONA NATURAL;JOSE LUIS MUÑOZ URIBE;CANDIDATO;CONSEJEROS REGIONALES;OSORNO;PDC;PARTIDO DEMOCRATA CRISTIANO;PROPIO;10-10-17;$100.000;;;
4975;REGIONALISTA INDEPENDIENTE;PERSONA NATURAL;CRISTIAN MIGUEL HUANCA DELGADO;CANDIDATO;CONSEJEROS REGIONALES;PARINACOTA;IND;INDEPENDIENTES;PÚBLICO;16-10-17;$200.000;;;
4976;NORMAN ILDE GODOY CASTAÑEDA;PERSONA NATURAL;JOSE LUIS TORRES ESPINOZA;CANDIDATO;CONSEJEROS REGIONALES;ARICA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;11-10-17;$460.000;;;
4977;REGIONALISTA INDEPENDIENTE;PERSONA NATURAL;REINALDO ANDRES PEREZ GODOY;CANDIDATO;CONSEJEROS REGIONALES;IQUIQUE;PRI;PARTIDO REGIONALISTA INDEPENDIENTE;PÚBLICO;12-10-17;$200.000;;;
4978;FREDDY ALEXIS CLAVERO GONZALEZ;PERSONA NATURAL;FREDDY ALEXIS CLAVERO GONZALEZ;CANDIDATO;CONSEJEROS REGIONALES;RANCO;IND;INDEPENDIENTES;PROPIO;10-10-17;$300.000;;;
4979;REGIONALISTA INDEPENDIENTE;PERSONA NATURAL;PAOLA CECILIA ORTIZ MARTIN;CANDIDATO;CONSEJEROS REGIONALES;IQUIQUE;IND;INDEPENDIENTES;PÚBLICO;12-10-17;$200.000;;;
4980;REGIONALISTA INDEPENDIENTE;PERSONA NATURAL;DAVID NATANAEL ROMO GARRIDO;CANDIDATO;CONSEJEROS REGIONALES;MAGALLANES;IND;INDEPENDIENTES;PÚBLICO;12-10-17;$200.000;;;
4981;REGIONALISTA INDEPENDIENTE;PERSONA NATURAL;JULIAN EDGARDO MANCILLA PEREZ;CANDIDATO;CONSEJEROS REGIONALES;MAGALLANES;IND;INDEPENDIENTES;PÚBLICO;16-10-17;$200.000;;;
4982;REGIONALISTA INDEPENDIENTE;PERSONA NATURAL;VERONICA PATRICIA VALDES FARIAS;CANDIDATO;CONSEJEROS REGIONALES;IQUIQUE;IND;INDEPENDIENTES;PÚBLICO;11-10-17;$200.000;;;
4983;REGIONALISTA INDEPENDIENTE;PERSONA NATURAL;FRANCISCO ALEJANDRO MONSALVE SOLIS;CANDIDATO;CONSEJEROS REGIONALES;IQUIQUE;IND;INDEPENDIENTES;PÚBLICO;12-10-17;$200.000;;;
4984;REGIONALISTA INDEPENDIENTE;PERSONA NATURAL;MAX SALAS ILLANES;CANDIDATO;CONSEJEROS REGIONALES;ULTIMA ESPERANZA;IND;INDEPENDIENTES;PÚBLICO;16-10-17;$200.000;;;
4985;REGIONALISTA INDEPENDIENTE;PERSONA NATURAL;MIGUEL ANGEL CACERES HERNANDEZ;CANDIDATO;CONSEJEROS REGIONALES;ARICA;PRI;PARTIDO REGIONALISTA INDEPENDIENTE;PÚBLICO;11-10-17;$200.000;;;
4986;;PERSONA NATURAL;JOSE ANTONIO KAST RIST;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;NO PÚBLICO;11-10-17;$44.000;;;
4987;JORGE PATRICIO ABELLO MOLL;PERSONA NATURAL;JORGE PATRICIO ABELLO MOLL;CANDIDATO;CONSEJEROS REGIONALES;CAPITAN PRAT;PDC;PARTIDO DEMOCRATA CRISTIANO;PROPIO;10-10-17;$120.000;;;
4988;REGIONALISTA INDEPENDIENTE;PERSONA NATURAL;ELIZABETH BRICEÑO SEPULVEDA;CANDIDATO;CONSEJEROS REGIONALES;ARICA;IND;INDEPENDIENTES;PÚBLICO;12-10-17;$200.000;;;
4989;MARIA GLADIS OYARZO ZUÑIGA;PERSONA NATURAL;MARIA GLADIS OYARZO ZUÑIGA;CANDIDATO;DIPUTADOS;DISTRITO Nº 26;PP;PARTIDO PROGRESISTA;PROPIO;10-10-17;$500.000;;;
4990;MARIA TERESA MORENO DONOSO;PERSONA NATURAL;ALENA GUTIERREZ MORENO;CANDIDATO;DIPUTADOS;DISTRITO Nº 14;PH;PARTIDO HUMANISTA;PÚBLICO;11-10-17;$50.000;;;
4991;IVAN EDUARDO PEREZ VALENCIA;PERSONA NATURAL;IVAN PEREZ VALENCIA;CANDIDATO;CONSEJEROS REGIONALES;IQUIQUE;RN;RENOVACION NACIONAL;PROPIO;10-10-17;$100.000;;;
4992;JORGE MAX CAREY TAGLE;PERSONA NATURAL;JOSE GARCIA RUMINOT;CANDIDATO;SENADORES;11ª CIRCUNSCRIPCION;RN;RENOVACION NACIONAL;PÚBLICO;12-10-17;$2.000.000;;;
4993;JOSE PREVISTO SEGUNDO GAETE ARAVENA;PERSONA NATURAL;ALEJANDRO GUILLIER ALVAREZ;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;PÚBLICO;10-11-17;$40.000;;;
4994;PARTIDO POR LA DEMOCRACIA;PARTIDO;ALEJANDRA MARGARITA DIAZ MALUENDA;CANDIDATO;DIPUTADOS;DISTRITO Nº 5;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$5.000.000;;;
4995;PARTIDO POR LA DEMOCRACIA;PARTIDO;MIGUEL ANGEL ALVARADO RAMIREZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 5;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$14.000.000;;;
4996;;PERSONA NATURAL;JOSE ANTONIO KAST RIST;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;NO PÚBLICO;11-10-17;$30.000;;;
4997;PARTIDO POR LA DEMOCRACIA;PARTIDO;JORGE HIDALGO HIDALGO;CANDIDATO;DIPUTADOS;DISTRITO Nº 4;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$8.000.000;;;
4998;PARTIDO POR LA DEMOCRACIA;PARTIDO;FABIOLA PATRICIA LAGOS LIZAMA;CANDIDATO;DIPUTADOS;DISTRITO Nº 20;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$8.000.000;;;
4999;;PERSONA NATURAL;JOSE ANTONIO KAST RIST;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;NO PÚBLICO;11-10-17;$20.000;;;
5000;PARTIDO POR LA DEMOCRACIA;PARTIDO;ANDREA PARRA SAUTEREL;CANDIDATO;DIPUTADOS;DISTRITO Nº 22;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;16-10-17;$10.000.000;;;
5001;;PERSONA NATURAL;JOSE ANTONIO KAST RIST;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;NO PÚBLICO;11-10-17;$30.000;;;
5002;;PERSONA NATURAL;JACQUELINE PUEBLA URRUTIA;CANDIDATO;CONSEJEROS REGIONALES;RANCO;RN;RENOVACION NACIONAL;NO PÚBLICO;12-10-17;$144.798;;;
5003;RODRIGO PEREZ MACKENNA;PERSONA NATURAL;SEBASTIAN PIÑERA ECHEÑIQUE;CANDIDATO;PRESIDENTE;NACIONAL;IND;INDEPENDIENTES;PÚBLICO;11-10-17;$159.955;;;
5004;PARTIDO POR LA DEMOCRACIA;PARTIDO;GUILLERMO JARAMILLO SALAZAR;CANDIDATO;DIPUTADOS;DISTRITO Nº 22;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$8.000.000;;;
5005;PARTIDO POR LA DEMOCRACIA;PARTIDO;XIMENA MARIA RIVILLO OROSTICA;CANDIDATO;DIPUTADOS;DISTRITO Nº 6;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$15.000.000;;;
5006;REINALDO ANTONIO CACERES FLORES;PERSONA NATURAL;GONZALO MONTERO VIVEROS;CANDIDATO;DIPUTADOS;DISTRITO Nº 17;RN;RENOVACION NACIONAL;PÚBLICO;11-10-17;$200.000;;;
5007;JOSE HERNAN HERNANDEZ GONZALEZ;PERSONA NATURAL;GONZALO MONTERO VIVEROS;CANDIDATO;DIPUTADOS;DISTRITO Nº 17;RN;RENOVACION NACIONAL;PÚBLICO;10-10-17;$400.000;;;
5008;MARIA ANGELICA FLORES BRAÑEZ;PERSONA NATURAL;KATHERINE LOPEZ RIVERA;CANDIDATO;CONSEJEROS REGIONALES;ANTOFAGASTA;UDI;UNION DEMOCRATA INDEPENDIENTE;PÚBLICO;13-10-17;$400.000;;;
5009;GONZALO ANTONIO CISTERNAS SOBARZO;PERSONA NATURAL;FELIPE CISTERNAS SOBARZO;CANDIDATO;DIPUTADOS;DISTRITO Nº 18;RN;RENOVACION NACIONAL;PÚBLICO;11-10-17;$2.000.000;;;
5010;PARTIDO POR LA DEMOCRACIA;PARTIDO;CAROLINA MARZAN PINTO;CANDIDATO;DIPUTADOS;DISTRITO Nº 6;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;16-10-17;$8.000.000;;;
5011;PARTIDO POR LA DEMOCRACIA;PARTIDO;JAIME ARAYA GUERRERO;CANDIDATO;DIPUTADOS;DISTRITO Nº 3;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$8.000.000;;;
5012;PARTIDO POR LA DEMOCRACIA;PARTIDO;BERTA ANGELICA BELMAR RUIZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 20;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;19-10-17;$5.000.000;;;
5013;PARTIDO POR LA DEMOCRACIA;PARTIDO;FELIPE LETELIER NORAMBUENA;CANDIDATO;DIPUTADOS;DISTRITO Nº 15;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;19-10-17;$14.000.000;;;
5014;PARTIDO POR LA DEMOCRACIA;PARTIDO;TUCAPEL FRANCISCO JIMENEZ FUENTES;CANDIDATO;DIPUTADOS;DISTRITO Nº 13;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;13-10-17;$14.000.000;;;
5015;PARTIDO POR LA DEMOCRACIA;PARTIDO;PAZ ANDREA SUAREZ BRIONES;CANDIDATO;DIPUTADOS;DISTRITO Nº 12;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$3.000.000;;;
5016;PARTIDO POR LA DEMOCRACIA;PARTIDO;ALEJANDRO ZISIS DRINBERG;CANDIDATO;DIPUTADOS;DISTRITO Nº 8;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$14.288.000;;;
5017;PARTIDO POR LA DEMOCRACIA;PARTIDO;MARIO GEBAUER BRINGAS;CANDIDATO;DIPUTADOS;DISTRITO Nº 14;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;17-10-17;$10.000.000;;;
5018;PARTIDO POR LA DEMOCRACIA;PARTIDO;BEATRIZ VILLENA ROCO;CANDIDATO;DIPUTADOS;DISTRITO Nº 17;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;13-10-17;$5.000.000;;;
5019;PARTIDO POR LA DEMOCRACIA;PARTIDO;JUAN MARROQUIN GUZMAN;CANDIDATO;DIPUTADOS;DISTRITO Nº 2;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;18-10-17;$15.000.000;;;
5020;MAX ENRIQUE ANTONIO VAN RYSSELBERGHE HERRERA;PERSONA NATURAL;ENRIQUE VAN RYSSELBERGHE HERRERA;CANDIDATO;DIPUTADOS;DISTRITO Nº 20;UDI;UNION DEMOCRATA INDEPENDIENTE;CRÉDITO;11-10-17;$30.004.337;;;
5021;PARTIDO POR LA DEMOCRACIA;PARTIDO;ANGEL RICARDO BOZAN RAMOS;CANDIDATO;DIPUTADOS;DISTRITO Nº 14;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;16-10-17;$5.000.000;;;
5022;PARTIDO POR LA DEMOCRACIA;PARTIDO;CAROLINA ELSA CUCUMIDES CALDERON;CANDIDATO;DIPUTADOS;DISTRITO Nº 16;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$8.000.000;;;
5023;PATRICIO ALEJANDRO BADILLA COFRE;PERSONA NATURAL;PATRICIO BADILLA COFRE;CANDIDATO;CONSEJEROS REGIONALES;BIO BIO;RN;RENOVACION NACIONAL;PROPIO;10-10-17;$200.000;;;
5024;LIDIA DEL ROSARIO ZAPATA PASTEN;PERSONA NATURAL;LIDIA ZAPATA PASTEN;CANDIDATO;CONSEJEROS REGIONALES;LIMARI;PDC;PARTIDO DEMOCRATA CRISTIANO;PROPIO;10-10-17;$200.000;;;
5025;PARTIDO POR LA DEMOCRACIA;PARTIDO;RODRIGO DAROCH YAÑEZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 21;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;12-10-17;$10.000.000;;;
5026;PARTIDO POR LA DEMOCRACIA;PARTIDO;GUILLERMO ARTURO CERONI FUENTES;CANDIDATO;DIPUTADOS;DISTRITO Nº 18;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;16-10-17;$20.000.000;;;
